Pointwise Variance X,Pointwise Variance Y,Pointwise Variance Z
0.031643947849018604,0.0001755290047504914,0.010896182368107951
0.03163571849374563,0.00013330828685908304,0.012743557051367042
0.031627490208676244,9.688672803787035e-05,0.017016826847554838
0.03161926299381299,6.6264328286644e-05,0.01315914394812753
0.03161103684916623,4.1441087604678366e-05,0.012346686328583432
0.03160281177471277,2.241700599256971e-05,0.01241200940570103
0.03159458777047057,9.192083450251713e-06,0.005710223143103831
0.03158636483642941,1.766319977875207e-06,0.008616593823355603
0.03157814297260209,1.397155748603765e-07,0.004530915419609574
0.0315699221789835,4.3122702413349585e-06,0.0054471783275321815
0.0315617024555634,1.428398397807382e-05,0.014447097487403911
0.03155348380235458,3.0054856784311203e-05,0.023634510946561924
0.03154526621934421,5.162488866022292e-05,0.010510281715071913
0.031537049706547665,7.899407960704368e-05,0.02839278697364552
0.03152883426395475,0.0001121624296201153,0.02962125856682042
0.03152061989156542,0.0001511299387064303,0.042446920175431
0.031512406589384784,0.0001958966068611692,0.03701739732718298
0.03150419435741033,0.0002464624340860208,0.03579022606626222
0.031495983195644554,0.0003028274203784147,0.008617688357855669
0.03148777310408241,0.00036499156574205775,0.008849774856486633
0.031479564082716176,0.000432954870178115,0.007306553245606164
0.031471356131579156,0.0005067173336818268,0.003142755457862462
0.03146314925062268,0.0005862789562528921,0.003033832057369176
0.03145494343989028,0.0006716397378952519,0.006675843357159471
0.03144673869935893,0.0007627996786074283,0.012101392964827712
0.03143033242891722,0.0009625170372428015,0.021511187147720743
0.03142213089899408,0.0010710744551644395,0.011662155754011949
0.03141393043929499,0.0011854310321562293,0.01056591535768869
0.031405731049794404,0.0013055867682127522,0.0038957064339511156
0.03139753273049742,0.0014315416633479264,0.004098260791879352
0.03138933548140915,0.0015632957175491574,0.003968027463272641
0.03138113930253217,0.0017008489308192728,0.004657147643358528
0.03137294419384855,0.0018442013031595558,0.005092280800507052
0.03136475015537874,0.0019933528345650662,0.0035074088841198178
